ds	gene	nSNPs	pp.h4
Muscle_Skeletal	ENSG00000119242	761	5.38085440057808e-05
Nerve_Tibial	ENSG00000111652	115	0.150513764629297
Nerve_Tibial	ENSG00000111664	115	0.528307840682491
Nerve_Tibial	ENSG00000159335	115	0.164901960991034
Nerve_Tibial	ENSG00000139636	102	0.895157878311806
Nerve_Tibial	ENSG00000111012	1566	0.107079544755431
Nerve_Tibial	ENSG00000123297	1566	0.00296415966785378
Nerve_Tibial	ENSG00000123329	1566	0.0640898550560761
Nerve_Tibial	ENSG00000123427	1566	0.00586706511170555
Nerve_Tibial	ENSG00000135446	1566	0.564844209180906
Nerve_Tibial	ENSG00000135452	1566	0.236687400041424
Nerve_Tibial	ENSG00000135454	1566	5.05785166421532e-10
Nerve_Tibial	ENSG00000135506	1566	0.00676630272108987
Nerve_Tibial	ENSG00000155980	1566	0.854450424903633
Nerve_Tibial	ENSG00000166908	1566	0.0659158607328023
Nerve_Tibial	ENSG00000240771	1566	4.20872568494968e-09
Nerve_Tibial	ENSG00000166896	1416	0.0037442872936836
Nerve_Tibial	ENSG00000067715	117	0.810480615774543
Nerve_Tibial	ENSG00000139318	103	0.873226010711994
Nerve_Tibial	ENSG00000139323	103	0.0506975369215225
Nerve_Tibial	ENSG00000110906	698	5.19320761244556e-09
Nerve_Tibial	ENSG00000110921	698	0.0150776716907664
Nerve_Tibial	ENSG00000139428	698	0.586908646672
Nerve_Tibial	ENSG00000151148	698	2.65987059132558e-09
Nerve_Tibial	ENSG00000111275	735	0.00498468334431261
Nerve_Tibial	ENSG00000198270	735	9.96331936822996e-05
Nerve_Tibial	ENSG00000135108	617	1.07100265683203e-05
Nerve_Tibial	ENSG00000051825	955	0.970235543022938
Nerve_Tibial	ENSG00000111325	895	0.322542004246148
Nerve_Tibial	ENSG00000111328	955	0.974451366066346
Nerve_Tibial	ENSG00000130921	955	0.70214848800983
Nerve_Tibial	ENSG00000150967	903	0.84889774172296
Nerve_Tibial	ENSG00000183955	955	5.39695253121208e-06
Nerve_Tibial	ENSG00000184445	738	0.638031905580689
Nerve_Tibial	ENSG00000185344	955	0.0450125417708099
Nerve_Tibial	ENSG00000197653	955	6.24489231499035e-08
Nerve_Tibial	ENSG00000255398	738	0.201727593085694
Nerve_Tibial	ENSG00000250091	786	1.00713875876149e-09
Nerve_Tibial	ENSG00000119242	761	2.09182839434641e-11
Nerve_Tibial	ENSG00000179195	760	0.00616522223143907
Ovary	ENSG00000111652	115	0.411954062336143
Ovary	ENSG00000123427	1566	0.422898352817632
Ovary	ENSG00000166896	1416	0.00518123479918411
Ovary	ENSG00000130921	955	0.107996227977376
Ovary	ENSG00000250091	786	0.00517509722274132
Ovary	ENSG00000119242	761	0.00222988996405505
Ovary	ENSG00000179195	760	0.0277196919061109
Pancreas	ENSG00000089693	115	0.000240774914770653
Pancreas	ENSG00000139636	102	0.895364919787874
Pancreas	ENSG00000123297	1566	0.209287760086368
Pancreas	ENSG00000123427	1566	0.00470967409602588
Pancreas	ENSG00000135506	1566	0.0412581067886317
Pancreas	ENSG00000155980	1566	0.380483007074198
Pancreas	ENSG00000166908	1566	0.0960574904559711
Pancreas	ENSG00000166896	1416	0.0052468663080741
Pancreas	ENSG00000139428	698	0.124154172288212
Pancreas	ENSG00000111252	600	0.847721761197557
Pancreas	ENSG00000111300	735	0.97869787858694
Pancreas	ENSG00000135108	617	0.0294913613612227
Pancreas	ENSG00000111325	895	0.0570780439477349
Pancreas	ENSG00000111328	955	0.984083813411449
Pancreas	ENSG00000130921	955	0.384305067569812
Pancreas	ENSG00000150967	903	0.484610134461196
Pancreas	ENSG00000150977	955	8.20037420400617e-06
Pancreas	ENSG00000182196	903	0.000635196112061744
Pancreas	ENSG00000183955	955	2.40689488987852e-07
Pancreas	ENSG00000250091	786	0.0259638194729197
Pancreas	ENSG00000119242	761	1.45004961549759e-05
Pancreas	ENSG00000179195	760	0.0533962035290392
Pituitary	ENSG00000123416	102	0.913559538358056
Pituitary	ENSG00000139636	102	0.923611449164151
Pituitary	ENSG00000123297	1566	0.0305585698356062
Pituitary	ENSG00000123427	1566	0.00413201286207991
Pituitary	ENSG00000166896	1416	0.00680028588724604
Pituitary	ENSG00000110906	698	0.0308537512858564
Pituitary	ENSG00000139428	698	0.373260739344776
Pituitary	ENSG00000151148	698	0.512214611155625
Pituitary	ENSG00000111300	735	0.0875661665972005
Pituitary	ENSG00000089250	617	0.0363068190873158
Pituitary	ENSG00000051825	955	0.660648402162974
Pituitary	ENSG00000150967	903	0.663383405217709
Pituitary	ENSG00000183955	955	0.0165567225993978
Prostate	ENSG00000139636	102	0.696398876742064
Prostate	ENSG00000123297	1566	0.223489098458861
Prostate	ENSG00000123427	1566	0.805827200888073
Prostate	ENSG00000166896	1416	0.00615108661321318
Prostate	ENSG00000110906	698	0.120970926272691
Prostate	ENSG00000111328	955	0.914501435978995
Prostate	ENSG00000185344	955	0.0595275651254672
Prostate	ENSG00000197653	955	0.061539617118266
Prostate	ENSG00000250091	786	0.00014028055564716
Prostate	ENSG00000119242	761	0.00311946257582638
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000139636	102	0.752912107402549
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000123297	1566	0.0167708323777782
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000123329	1566	0.000477323819295344
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000123427	1566	0.00585006559980493
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000135439	1566	0.308062379097273
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000135506	1566	0.00842484947886738
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000139269	1566	0.0580189256209516
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000166881	1284	6.00616608569012e-10
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000240771	1566	0.0199189492477059
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000166896	1416	0.00511174873177965
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000076248	698	0.277570089233496
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000076555	698	0.924564806738107
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000110906	698	8.15142528215776e-06
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000110921	698	0.000865205354724791
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000139428	698	0.787215746602421
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000139445	698	0.250994604154666
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000151148	698	3.52747841851674e-05
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000111275	735	0.369385752757202
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000089250	617	7.46989279781674e-12
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000051825	955	0.643667373212735
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000111328	955	0.985792644534945
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000111364	955	0.0429065715141982
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000130921	955	0.421719102989642
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000150967	903	6.1875296118226e-09
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000182196	903	0.536290198659379
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000183955	955	0.816885888657467
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000197653	955	8.11265359540435e-07
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000255398	738	0.0323819809410626
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000250091	786	8.70881548326641e-05
Skin_Not_Sun_Exposed_Suprapubic	ENSG00000119242	761	5.56634354841175e-07
Skin_Sun_Exposed_Lower_leg	ENSG00000139173	307	0.361953922951438
Skin_Sun_Exposed_Lower_leg	ENSG00000151239	307	0.685177076861245
Skin_Sun_Exposed_Lower_leg	ENSG00000139636	102	0.885716708722047
Skin_Sun_Exposed_Lower_leg	ENSG00000167553	102	0.76489022269424
Skin_Sun_Exposed_Lower_leg	ENSG00000161642	69	0.968768440568035
Skin_Sun_Exposed_Lower_leg	ENSG00000111012	1566	0.0790982380913598
Skin_Sun_Exposed_Lower_leg	ENSG00000123297	1566	0.761163945121341
Skin_Sun_Exposed_Lower_leg	ENSG00000123329	1566	0.000207610451500614
Skin_Sun_Exposed_Lower_leg	ENSG00000123427	1566	0.0059245868301014
Skin_Sun_Exposed_Lower_leg	ENSG00000135407	1566	0.257130593854303
Skin_Sun_Exposed_Lower_leg	ENSG00000135439	1566	0.0706022481530752
Skin_Sun_Exposed_Lower_leg	ENSG00000135452	1566	0.448346810612282
Skin_Sun_Exposed_Lower_leg	ENSG00000135506	1566	9.85545120990284e-05
Skin_Sun_Exposed_Lower_leg	ENSG00000166881	1284	5.9481928483712e-10
Skin_Sun_Exposed_Lower_leg	ENSG00000170426	1000	0.0176221411234155
Skin_Sun_Exposed_Lower_leg	ENSG00000185482	1442	0.0894415352450834
Skin_Sun_Exposed_Lower_leg	ENSG00000197728	256	0.212963256545069
Skin_Sun_Exposed_Lower_leg	ENSG00000240771	1566	0.00015914176218447
Skin_Sun_Exposed_Lower_leg	ENSG00000166896	1416	0.00737374940036669
Skin_Sun_Exposed_Lower_leg	ENSG00000076248	698	0.252926093414349
Skin_Sun_Exposed_Lower_leg	ENSG00000110906	698	2.41242782367201e-05
Skin_Sun_Exposed_Lower_leg	ENSG00000110921	698	3.50369035994476e-05
Skin_Sun_Exposed_Lower_leg	ENSG00000139428	698	0.691259468082869
Skin_Sun_Exposed_Lower_leg	ENSG00000139445	698	0.249607207511387
Skin_Sun_Exposed_Lower_leg	ENSG00000151148	698	0.00606018970895261
Skin_Sun_Exposed_Lower_leg	ENSG00000189046	698	0.166992487095677
Skin_Sun_Exposed_Lower_leg	ENSG00000089022	735	7.50112443277127e-05
Skin_Sun_Exposed_Lower_leg	ENSG00000111275	735	0.75215356906688
Skin_Sun_Exposed_Lower_leg	ENSG00000089250	617	7.47073029534891e-12
Skin_Sun_Exposed_Lower_leg	ENSG00000051825	955	0.784899471794573
Skin_Sun_Exposed_Lower_leg	ENSG00000111328	955	0.987155551798049
Skin_Sun_Exposed_Lower_leg	ENSG00000130921	955	0.261917864603796
Skin_Sun_Exposed_Lower_leg	ENSG00000150967	903	3.75307351984398e-07
Skin_Sun_Exposed_Lower_leg	ENSG00000150977	955	0.0016849831665475
Skin_Sun_Exposed_Lower_leg	ENSG00000183955	955	0.896189651462772
Skin_Sun_Exposed_Lower_leg	ENSG00000197653	955	4.44095817184392e-08
Skin_Sun_Exposed_Lower_leg	ENSG00000255398	738	0.0462921655365391
Skin_Sun_Exposed_Lower_leg	ENSG00000250091	786	1.43857585883529e-09
Skin_Sun_Exposed_Lower_leg	ENSG00000119242	761	9.55092558948592e-06
Small_Intestine_Terminal_Ileum	ENSG00000123297	1566	0.153831328353914
Small_Intestine_Terminal_Ileum	ENSG00000123427	1566	0.450628691297884
Small_Intestine_Terminal_Ileum	ENSG00000166896	1416	0.00613860997425351
Small_Intestine_Terminal_Ileum	ENSG00000051825	955	0.687246608176096
Small_Intestine_Terminal_Ileum	ENSG00000111328	955	0.96560520064559
Small_Intestine_Terminal_Ileum	ENSG00000150967	903	0.473745678991392
Small_Intestine_Terminal_Ileum	ENSG00000250091	786	0.0339731149088358
Small_Intestine_Terminal_Ileum	ENSG00000119242	761	0.0357121490432009
Spleen	ENSG00000089693	115	0.385595288814395
Spleen	ENSG00000139193	115	0.884800332809658
Spleen	ENSG00000139636	102	0.893622204720105
Spleen	ENSG00000123297	1566	0.263070829597755
Spleen	ENSG00000123427	1566	0.00288247869383098
Spleen	ENSG00000135502	1566	0.0134121429247329
Spleen	ENSG00000166896	1416	0.00512533115028814
Spleen	ENSG00000110906	698	0.115793626928036
Spleen	ENSG00000110921	698	0.194703983477847
Spleen	ENSG00000051825	955	0.673810018678424
Spleen	ENSG00000111328	955	0.901634161781859
Spleen	ENSG00000183955	955	0.37175155714474
Spleen	ENSG00000250091	786	0.0232908596244793
Spleen	ENSG00000119242	761	1.31815319633827e-06
Stomach	ENSG00000089693	115	0.14909137032362
Stomach	ENSG00000139636	102	0.60385753424283
Stomach	ENSG00000123297	1566	0.00541581041278535
Stomach	ENSG00000123427	1566	0.00530820887295999
Stomach	ENSG00000155980	1566	0.418993874181909
Stomach	ENSG00000166896	1416	0.00511437762213558
Stomach	ENSG00000136003	553	0.17814715657382
Stomach	ENSG00000111275	735	0.694861163591538
Stomach	ENSG00000111328	955	0.970048180237122
Stomach	ENSG00000130921	955	0.449160746075546
Stomach	ENSG00000150967	903	0.687624854441825
Stomach	ENSG00000182196	903	0.000637025389345473
Stomach	ENSG00000197653	955	0.030339600819919
Stomach	ENSG00000250091	786	0.0178312507208149
Stomach	ENSG00000119242	761	0.0115683979495336
Testis	ENSG00000089693	115	9.18333771357685e-05
Testis	ENSG00000123416	102	0.921996125993799
Testis	ENSG00000139636	102	0.887199592614171
Testis	ENSG00000181929	102	0.841054995189141
Testis	ENSG00000123297	1566	0.00391376182327399
Testis	ENSG00000123329	1566	3.55620951255534e-05
Testis	ENSG00000123427	1566	0.861377852623418
Testis	ENSG00000135506	1566	5.22226401219205e-08
Testis	ENSG00000166856	1087	0.11813752014653
Testis	ENSG00000166986	1566	2.19590346617612e-07
Testis	ENSG00000175189	1566	0.899382286717342
Testis	ENSG00000185482	1442	0.7200369734548
Testis	ENSG00000240771	1566	0.00300739824698472
Testis	ENSG00000166896	1416	0.00399252010894849
Testis	ENSG00000149948	72	0.597036039971473
Testis	ENSG00000179104	256	0.882408896150311
Testis	ENSG00000110906	698	0.024098167937195
Testis	ENSG00000174527	698	0.754998710746412
Testis	ENSG00000089022	735	0.0373417958660296
Testis	ENSG00000089234	735	0.985544735724337
Testis	ENSG00000111275	735	0.0514957836557503
Testis	ENSG00000051825	955	0.00708883081150619
Testis	ENSG00000090975	955	0.748784966229553
Testis	ENSG00000111328	955	0.00136275885844522
Testis	ENSG00000150967	903	0.00186556680262782
Testis	ENSG00000182196	903	0.000371436750102156
Testis	ENSG00000183955	955	0.235631934130951
Testis	ENSG00000185344	955	0.0548450258202159
Testis	ENSG00000197653	955	1.45005203349142e-05
Testis	ENSG00000250091	786	2.69549133105054e-09
Thyroid	ENSG00000089693	115	1.88164141554987e-05
Thyroid	ENSG00000111652	115	0.985969986118896
Thyroid	ENSG00000111664	115	0.827020672370069
Thyroid	ENSG00000139636	102	0.909809085089648
Thyroid	ENSG00000186897	102	0.739579702935453
Thyroid	ENSG00000037897	1566	0.00170669072046296
Thyroid	ENSG00000111012	1566	0.00137436172412087
Thyroid	ENSG00000123297	1566	0.00185605448681719
Thyroid	ENSG00000135454	1566	4.96143479485032e-10
Thyroid	ENSG00000135506	1566	0.661840679167525
Thyroid	ENSG00000139266	1566	0.627997958294007
Thyroid	ENSG00000155980	1566	0.711425086996571
Thyroid	ENSG00000166881	1284	5.7962609749857e-10
Thyroid	ENSG00000166888	1333	0.102869278521061
Thyroid	ENSG00000166986	1566	3.7265662616546e-10
Thyroid	ENSG00000175203	1566	0.0106068066160527
Thyroid	ENSG00000185482	1442	0.633442669969533
Thyroid	ENSG00000240771	1566	4.27707992918217e-09
Thyroid	ENSG00000166896	1416	0.0051055350208546
Thyroid	ENSG00000139428	698	0.281113104499741
Thyroid	ENSG00000151148	698	2.74103528792269e-09
Thyroid	ENSG00000174527	698	0.00030499586075625
Thyroid	ENSG00000111275	735	0.0102014436430525
Thyroid	ENSG00000198270	735	9.6916774381876e-05
Thyroid	ENSG00000151176	164	0.916483761763254
Thyroid	ENSG00000135108	617	5.81283372365978e-05
Thyroid	ENSG00000171435	617	0.00573908524245578
Thyroid	ENSG00000051825	955	0.639456051747357
Thyroid	ENSG00000086598	955	0.154151967973709
Thyroid	ENSG00000090975	955	0.934836191624071
Thyroid	ENSG00000111325	895	0.0785329529583495
Thyroid	ENSG00000111328	955	0.983224100037331
Thyroid	ENSG00000130921	955	0.888898494839461
Thyroid	ENSG00000139697	955	0.00918995206982793
Thyroid	ENSG00000150967	903	0.749576043015202
Thyroid	ENSG00000182196	903	0.00534993143722751
Thyroid	ENSG00000183955	955	9.88609528281264e-06
Thyroid	ENSG00000196917	738	0.0172890596330051
Thyroid	ENSG00000197653	955	3.29409122320226e-06
Thyroid	ENSG00000250091	786	1.64545190572552e-09
Thyroid	ENSG00000119242	761	3.34463496897364e-09
Thyroid	ENSG00000179195	760	5.17159036616017e-10
Uterus	ENSG00000123297	1566	0.112906591298063
Uterus	ENSG00000166896	1416	0.00502809765081278
Uterus	ENSG00000197653	955	0.100246021440653
Vagina	ENSG00000123427	1566	0.375923312921235
Vagina	ENSG00000166896	1416	0.00525859408168464
Vagina	ENSG00000111328	955	0.838166681643629
Vagina	ENSG00000197653	955	0.0458011233931351
Whole_Blood	ENSG00000089693	115	0.0387324108872639
Whole_Blood	ENSG00000111652	115	0.223354809098703
Whole_Blood	ENSG00000167552	102	0.942500295034206
Whole_Blood	ENSG00000076067	632	0.835661019870065
Whole_Blood	ENSG00000123297	1566	0.276001216411061
Whole_Blood	ENSG00000123329	1566	1.58506947587376e-08
Whole_Blood	ENSG00000123427	1566	0.00302233580542716
Whole_Blood	ENSG00000135452	1566	0.0520673259706743
Whole_Blood	ENSG00000135506	1566	0.000369873697014795
Whole_Blood	ENSG00000166863	1156	0.364482485746899
Whole_Blood	ENSG00000166908	1566	0.144853901158934
Whole_Blood	ENSG00000166986	1566	0.0104627586650168
Whole_Blood	ENSG00000179912	1566	0.535047629594316
Whole_Blood	ENSG00000185482	1442	0.484788705548623
Whole_Blood	ENSG00000166896	1416	0.00773912074348416
Whole_Blood	ENSG00000110906	698	0.00014569426783179
Whole_Blood	ENSG00000110921	698	0.660000250928098
Whole_Blood	ENSG00000139428	698	0.653754188395306
Whole_Blood	ENSG00000111275	735	0.319929866747172
Whole_Blood	ENSG00000198270	735	7.84766847129166e-05
Whole_Blood	ENSG00000051825	955	0.429644976989131
Whole_Blood	ENSG00000111325	895	0.0987773568619659
Whole_Blood	ENSG00000111328	955	4.94851994195297e-19
Whole_Blood	ENSG00000130921	955	2.26479654810854e-09
Whole_Blood	ENSG00000150967	903	0.284378942790238
Whole_Blood	ENSG00000150977	955	0.000297855747944917
Whole_Blood	ENSG00000182196	903	0.179375541944064
Whole_Blood	ENSG00000183955	955	0.00570709006864778
Whole_Blood	ENSG00000184209	955	0.376611568156316
Whole_Blood	ENSG00000197653	955	1.64339437220751e-08
Whole_Blood	ENSG00000119242	761	9.96757834545556e-08
Whole_Blood	ENSG00000179195	760	0.00171886191652517
PsychENCODE_eQTLs	ENSG00000032742	162	7.89425739506836e-06
PsychENCODE_eQTLs	ENSG00000132953	102	0.0321136850046528
PsychENCODE_eQTLs	ENSG00000150456	5	0.837327914982527
PsychENCODE_eQTLs	ENSG00000187676	99	0.665551067560285
PsychENCODE_eQTLs	ENSG00000139734	122	0.172175111568284
PsychENCODE_eQTLs	ENSG00000197991	12	0.936475452036022
PsychENCODE_eQTLs	ENSG00000134874	94	1.35918110172695e-07
PsychENCODE_eQTLs	ENSG00000102580	214	4.76839506524134e-05
PsychENCODE_eQTLs	ENSG00000153495	50	0.0175275969658951
eQTLGen_cis_eQTLs	ENSG00000032742	564	0.85688817346885
eQTLGen_cis_eQTLs	ENSG00000132953	564	0.751519096271709
eQTLGen_cis_eQTLs	ENSG00000150456	564	0.959275779253127
eQTLGen_cis_eQTLs	ENSG00000150457	564	0.000223409472011534
eQTLGen_cis_eQTLs	ENSG00000165475	564	0.000165749253286623
eQTLGen_cis_eQTLs	ENSG00000172458	564	0.0665962505683248
eQTLGen_cis_eQTLs	ENSG00000120694	399	2.56412210231378e-07
eQTLGen_cis_eQTLs	ENSG00000133105	398	0.180793104316866
eQTLGen_cis_eQTLs	ENSG00000187676	399	0.908130855163218
eQTLGen_cis_eQTLs	ENSG00000073910	396	9.57619454092913e-07
eQTLGen_cis_eQTLs	ENSG00000133103	131	0.772061828283325
eQTLGen_cis_eQTLs	ENSG00000183722	131	2.97345449565842e-07
eQTLGen_cis_eQTLs	ENSG00000102837	1637	7.04420254731165e-56
eQTLGen_cis_eQTLs	ENSG00000184226	208	0.00572355015276254
eQTLGen_cis_eQTLs	ENSG00000102580	1073	8.90778718530417e-05
eQTLGen_cis_eQTLs	ENSG00000102595	1148	4.42967765268151e-09
eQTLGen_cis_eQTLs	ENSG00000134873	1074	0.335247524803471
eQTLGen_cis_eQTLs	ENSG00000102572	229	0.745465366625298
eQTLGen_cis_eQTLs	ENSG00000152767	229	0.143505448555335
eQTLGen_cis_eQTLs	ENSG00000185950	260	0.515463268306616
eQTLGen_cis_eQTLs	ENSG00000088448	211	0.000559571097929358
eQTLGen_cis_eQTLs	ENSG00000102606	211	4.80161142272182e-07
eQTLGen_cis_eQTLs	ENSG00000153495	209	0.0101751389381959
Adipose_Subcutaneous	ENSG00000032742	554	5.77795377370673e-06
Adipose_Subcutaneous	ENSG00000132953	554	0.919831670022047
Adipose_Subcutaneous	ENSG00000187676	368	0.774174992069837
Adipose_Subcutaneous	ENSG00000184226	183	0.00256724405196034
Adipose_Subcutaneous	ENSG00000102580	1023	1.69423516938711e-05
Adipose_Subcutaneous	ENSG00000102595	1097	4.13301368390768e-05
Adipose_Subcutaneous	ENSG00000134873	937	0.0299648705859844
Adipose_Subcutaneous	ENSG00000185352	1097	2.70067655718757e-05
Adipose_Subcutaneous	ENSG00000102572	226	0.135110917918526
Adipose_Subcutaneous	ENSG00000041515	258	0.59362689396218
Adipose_Visceral_Omentum	ENSG00000032742	554	0.0240612153646012
Adipose_Visceral_Omentum	ENSG00000132953	554	0.906886879768107
Adipose_Visceral_Omentum	ENSG00000187676	368	0.707732463763633
Adipose_Visceral_Omentum	ENSG00000139734	860	0.0688889910583807
Adipose_Visceral_Omentum	ENSG00000184226	183	0.0797945266427432
Adipose_Visceral_Omentum	ENSG00000102580	1023	1.13514209296407e-05
Adipose_Visceral_Omentum	ENSG00000102595	1097	1.71333157316625e-09
Adipose_Visceral_Omentum	ENSG00000134873	937	0.26034927146069
Adipose_Visceral_Omentum	ENSG00000185352	1097	0.0212374684392632
Adipose_Visceral_Omentum	ENSG00000102572	226	0.992373582100572
Adrenal_Gland	ENSG00000032742	554	0.000735141799801035
Adrenal_Gland	ENSG00000132953	554	0.636916190846937
Adrenal_Gland	ENSG00000187676	368	0.861712379057007
Artery_Aorta	ENSG00000032742	554	6.65063645761031e-06
Artery_Aorta	ENSG00000132953	554	0.962540795055606
Artery_Aorta	ENSG00000187676	368	0.865615711570769
Artery_Aorta	ENSG00000102837	1513	1.87833740943628e-18
Artery_Aorta	ENSG00000139734	860	0.338644080218716
Artery_Aorta	ENSG00000184226	183	0.00503097004332771
Artery_Aorta	ENSG00000102580	1023	0.000259191018512342
Artery_Aorta	ENSG00000102595	1097	0.000132849567090399
Artery_Aorta	ENSG00000185352	1097	3.13091315455607e-05
Artery_Aorta	ENSG00000041515	258	0.987159642670326
Artery_Coronary	ENSG00000032742	554	0.00104979508569026
Artery_Coronary	ENSG00000187676	368	0.91905194145817
Artery_Coronary	ENSG00000102572	226	0.337592883122344
Artery_Tibial	ENSG00000032742	554	6.78909843431277e-06
Artery_Tibial	ENSG00000132953	554	0.948504666072918
Artery_Tibial	ENSG00000187676	368	4.80393856340527e-05
Artery_Tibial	ENSG00000102837	1513	0.0455704330931568
Artery_Tibial	ENSG00000139734	860	0.5223423446877
Artery_Tibial	ENSG00000184226	183	0.00140040996416585
Artery_Tibial	ENSG00000102580	1023	1.63308872143007e-05
Artery_Tibial	ENSG00000102595	1097	6.61733782960052e-05
Artery_Tibial	ENSG00000134873	937	0.0382885061177329
Artery_Tibial	ENSG00000185352	1097	3.34603927224703e-05
Artery_Tibial	ENSG00000102572	226	0.294165353476017
Artery_Tibial	ENSG00000102466	120	0.0108870284661209
Brain_Anterior_cingulate_cortex_BA24	ENSG00000139734	860	0.110022627000204
Brain_Anterior_cingulate_cortex_BA24	ENSG00000153495	197	0.99998612248885
Brain_Caudate_basal_ganglia	ENSG00000032742	554	0.00294557157637014
Brain_Caudate_basal_ganglia	ENSG00000132953	554	0.883965231040172
Brain_Caudate_basal_ganglia	ENSG00000185352	1097	0.0298418367864713
Brain_Caudate_basal_ganglia	ENSG00000102606	197	0.00603167410531434
Brain_Caudate_basal_ganglia	ENSG00000153495	197	0.999991797144065
Brain_Cerebellar_Hemisphere	ENSG00000032742	554	0.0117925634540223
Brain_Cerebellar_Hemisphere	ENSG00000132953	554	0.940089123405876
Brain_Cerebellar_Hemisphere	ENSG00000150456	554	0.636797259788626
Brain_Cerebellar_Hemisphere	ENSG00000102572	226	0.990827930365269
Brain_Cerebellum	ENSG00000032742	554	0.000575139411580821
Brain_Cerebellum	ENSG00000132953	554	0.0440623589869783
Brain_Cerebellum	ENSG00000102572	226	0.993936019703127
Brain_Cerebellum	ENSG00000152767	226	0.983072074353913
Brain_Cortex	ENSG00000032742	554	0.00358311527519619
Brain_Cortex	ENSG00000150456	554	0.749060390149746
Brain_Cortex	ENSG00000187676	368	0.875560218039789
Brain_Cortex	ENSG00000139734	860	0.154217378175215
Brain_Cortex	ENSG00000153495	197	0.999992575235014
Brain_Frontal_Cortex_BA9	ENSG00000032742	554	0.0113819302728539
Brain_Frontal_Cortex_BA9	ENSG00000132953	554	0.853634689626856
Brain_Frontal_Cortex_BA9	ENSG00000153495	197	0.999992573561254
Brain_Hippocampus	ENSG00000032742	554	0.0104629022934751
Brain_Hippocampus	ENSG00000132953	554	0.826736455281233
Brain_Nucleus_accumbens_basal_ganglia	ENSG00000032742	554	0.0361567828721806
Brain_Nucleus_accumbens_basal_ganglia	ENSG00000132953	554	0.842775762355311
Brain_Nucleus_accumbens_basal_ganglia	ENSG00000153495	197	0.992429694446286
Brain_Putamen_basal_ganglia	ENSG00000032742	554	0.0238057462822919
Brain_Putamen_basal_ganglia	ENSG00000132953	554	0.843513719288553
Brain_Putamen_basal_ganglia	ENSG00000153495	197	0.999977875460457
Breast_Mammary_Tissue	ENSG00000032742	554	0.0117694772853299
Breast_Mammary_Tissue	ENSG00000132953	554	0.902682455832727
Breast_Mammary_Tissue	ENSG00000187676	368	0.883720059608538
Breast_Mammary_Tissue	ENSG00000136098	207	0.169162499203562
Breast_Mammary_Tissue	ENSG00000102580	1023	0.000319087950280234
Breast_Mammary_Tissue	ENSG00000102595	1097	8.28545115958426e-05
Breast_Mammary_Tissue	ENSG00000134873	937	0.110706144053024
Breast_Mammary_Tissue	ENSG00000102572	226	0.633877392752635
Cells_Cultured_fibroblasts	ENSG00000032742	554	5.89136615926418e-05
Cells_Cultured_fibroblasts	ENSG00000150456	554	0.00448603491217704
Cells_Cultured_fibroblasts	ENSG00000120694	368	0.00114855718320482
Cells_Cultured_fibroblasts	ENSG00000187676	368	0.917746422340753
Cells_Cultured_fibroblasts	ENSG00000184226	183	0.00819626526884596
Cells_Cultured_fibroblasts	ENSG00000102580	1023	1.82046686068266e-05
Cells_Cultured_fibroblasts	ENSG00000102595	1097	0.000165657642959818
Cells_Cultured_fibroblasts	ENSG00000185352	1097	0.0576069155588492
Cells_Cultured_fibroblasts	ENSG00000102572	226	0.101822969542944
Cells_EBV-transformed_lymphocytes	ENSG00000032742	554	0.889813425731721
Colon_Sigmoid	ENSG00000032742	554	0.0868179928589104
Colon_Sigmoid	ENSG00000132953	554	0.285996911037995
Colon_Sigmoid	ENSG00000187676	368	0.386946329286474
Colon_Sigmoid	ENSG00000102580	1023	0.106264361197198
Colon_Sigmoid	ENSG00000102595	1097	0.000166987140359737
Colon_Sigmoid	ENSG00000134873	937	0.47026532220716
Colon_Sigmoid	ENSG00000041515	258	0.984631666429873
